"age","body_type","diet","drinks","drugs","education","height","income","last_online","offspring","orientation","pets","religion","sign","smokes","status","male","where_town","religion_modifer","sign_modifer","asian","black","hispanic_latin","indian","middle_eastern","native_american","pacific_islander","white","essay_link","essay_length","tech","technology","math","computer","geek","science","fixing","climbing","matrix","electronic","internet","skiing","solving","nerdy","board","brain","shawshank","figuring","firefly","company","build","hobbies","golf","card","occasionally","guide","lists","section","recent","awesome","law","lol","justice","im","studying","animals","political","artist","spiritual","student","tattoos","health","education1","romance","dont","adult","teaching","haha","ipod","native","baseball","major","lover","school","psychology","loves","loyal","nyc","singing","kids"
44,"average","mostly_anything","socially","never","graduated_from_masters_program",67,"missing",5,"has_a_kid","gay","has_cats","buddhism","gemini","no","single",0,"oakland","and_somewhat_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.27410200229233,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"average","diet_missing","socially","never","graduated_from_college_university",67,"missing",1,"kids_missing","straight","likes_dogs_and_likes_cats","agnosticism","capricorn","no","single",0,"mountain_view","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.30518821539304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,"average","strictly_other","drinks_missing","never","working_on_college_university",61,"missing",24,"doesnt_have_kids_but_might_want_them","straight","likes_dogs","hinduism","virgo","smokes_missing","single",0,"san_francisco","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.12029741895095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,"average","strictly_anything","socially","never","graduated_from_college_university",70,"missing",1,"kids_missing","straight","pets_missing","religion_missing","sign_missing","no","single",1,"palo_alto","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,7.75619534394812,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"fit","mostly_anything","often","never","graduated_from_college_university",73,"missing",21,"kids_missing","gay","likes_dogs_and_likes_cats","agnosticism","aries","no","single",1,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.15909538849193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,"average","mostly_anything","drinks_missing","never","graduated_from_college_university",66,"missing",13,"kids_missing","gay","likes_dogs_and_has_cats","other","sign_missing","trying_to_quit","single",1,"san_francisco","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.08363720314155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"fit","mostly_anything","socially","never","graduated_from_college_university",70,"missing",2,"doesnt_have_kids_but_wants_them","straight","pets_missing","catholicism","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.63987583382654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"a_little_extra","strictly_anything","often","drugs_missing","graduated_from_college_university",70,"missing",68,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","cancer","smokes_missing","seeing_someone",1,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.3478273457825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
25,"fit","mostly_anything","socially","never","graduated_from_college_university",61,"missing",4,"kids_missing","straight","dislikes_dogs_and_dislikes_cats","hinduism","pisces","no","single",0,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.18387071506245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,"average","strictly_anything","often","sometimes","graduated_from_college_university",73,"missing",2,"doesnt_want_kids","straight","likes_dogs_and_likes_cats","atheism","leo","no","single",1,"san_francisco","and_very_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.83794891602528,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
53,"average","mostly_vegetarian","rarely","never","graduated_from_college_university",69,"missing",38,"has_a_kid_and_might_want_more","straight","likes_dogs_and_likes_cats","christianity","sign_missing","no","single",1,"san_mateo","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.23993259132047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"fit","diet_missing","socially","never","working_on_college_university",68,"missing",26,"kids_missing","straight","has_dogs_and_likes_cats","agnosticism","sagittarius","no","single",1,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,8.31556648356428,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,"average","strictly_anything","not_at_all","never","graduated_from_college_university",68,"missing",0,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","aries","sometimes","single",1,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.22329567956231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,"fit","anything","socially","never","graduated_from_college_university",69,"inc40000",5,"kids_missing","straight","has_dogs","religion_missing","pisces","no","single",0,"oakland","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.74758652682932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,"thin","mostly_vegetarian","socially","drugs_missing","working_on_college_university",72,"missing",5,"doesnt_want_kids","bisexual","likes_dogs_and_likes_cats","other","gemini","no","single",1,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.36137542897735,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,"curvy","mostly_anything","socially","never","graduated_from_college_university",63,"inc100000",13,"doesnt_have_kids_but_wants_them","straight","likes_dogs","christianity","aries","no","single",0,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.60240133566582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"curvy","mostly_anything","socially","never","working_on_college_university",72,"missing",271,"kids_missing","straight","likes_dogs_and_has_cats","other","sagittarius","sometimes","single",1,"daly_city","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.57712193087668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
21,"athletic","mostly_anything","socially","sometimes","working_on_college_university",66,"missing",4,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","agnosticism","leo","sometimes","single",1,"castro_valley","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.56826646160024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"average","mostly_anything","socially","never","ed_missing",60,"inc80000",0,"kids_missing","gay","has_dogs","christianity","gemini","trying_to_quit","single",0,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.60837447438078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
58,"athletic","mostly_anything","socially","never","graduated_from_college_university",71,"inc150000",2,"has_kids","straight","has_dogs_and_likes_cats","catholicism","sagittarius","no","single",1,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.7332456465298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29,"average","diet_missing","socially","drugs_missing","ed_missing",70,"missing",26,"kids_missing","gay","likes_dogs","christianity","capricorn","no","single",1,"san_bruno","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,8.17611034223734,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"average","diet_missing","socially","never","dropped_out_of_college_university",69,"inc20000",3,"kids_missing","straight","likes_dogs_and_dislikes_cats","other","gemini","when_drinking","single",1,"oakland","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.41836493593621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"average","diet_missing","socially","never","graduated_from_college_university",70,"missing",1,"doesnt_have_kids_but_wants_them","straight","likes_dogs","atheism","sign_missing","no","single",1,"san_francisco","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.96346006663897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"a_little_extra","anything","socially","never","graduated_from_college_university",70,"missing",13,"doesnt_have_kids","straight","likes_dogs","buddhism","aquarius","no","single",1,"alameda","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.38087903556412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,"athletic","diet_missing","socially","sometimes","ed_missing",69,"missing",197,"kids_missing","straight","pets_missing","other","virgo","yes","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.04925484125584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"athletic","diet_missing","socially","drugs_missing","graduated_from_masters_program",69,"missing",14,"doesnt_have_kids_and_doesnt_want_any","straight","has_dogs_and_dislikes_cats","atheism","aquarius","no","single",1,"san_francisco","and_somewhat_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.32646561384032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
38,"fit","diet_missing","socially","never","graduated_from_college_university",72,"inc1000000",264,"kids_missing","straight","likes_dogs_and_has_cats","agnosticism","aquarius","no","single",1,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,1,7.90691548867859,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"average","mostly_anything","socially","never","graduated_from_masters_program",64,"missing",31,"kids_missing","straight","likes_dogs_and_likes_cats","agnosticism","taurus","no","single",0,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.47420480649612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,"athletic","diet_missing","socially","never","graduated_from_college_university",73,"inc150000",319,"kids_missing","straight","pets_missing","christianity","virgo","no","single",1,"pleasant_hill","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.97246601597457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,"fit","diet_missing","socially","never","graduated_from_masters_program",65,"missing",46,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","aquarius","no","single",0,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.82979373751242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"athletic","diet_missing","rarely","drugs_missing","graduated_from_college_university",77,"missing",1,"doesnt_have_kids","straight","likes_dogs","buddhism","leo","no","single",1,"castro_valley","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,8.84922702143852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
26,"athletic","mostly_anything","socially","sometimes","graduated_from_college_university",71,"missing",1,"doesnt_have_kids_but_wants_them","straight","likes_dogs_and_likes_cats","agnosticism","virgo","when_drinking","single",1,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.44955654270043,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27,"body_type_missing","anything","socially","never","ed_missing",63,"missing",4,"kids_missing","straight","pets_missing","christianity","sign_missing","no","single",0,"san_francisco","and_somewhat_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.54802896993501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,"athletic","diet_missing","socially","sometimes","dropped_out_of_college_university",73,"missing",8,"kids_missing","straight","likes_dogs_and_likes_cats","atheism","leo","when_drinking","single",1,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,8.94988428577799,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,"curvy","mostly_anything","socially","never","working_on_college_university",66,"missing",15,"doesnt_have_kids_but_might_want_them","straight","likes_dogs","other","libra","no","single",0,"daly_city","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.09742629859721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31,"athletic","mostly_anything","socially","never","graduated_from_college_university",65,"missing",1,"kids_missing","straight","likes_dogs","catholicism","gemini","no","single",1,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.20631072579402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
34,"a_little_extra","mostly_anything","often","never","graduated_from_two_year_college",66,"missing",1,"doesnt_have_kids","straight","likes_dogs_and_dislikes_cats","other","taurus","yes","single",0,"san_mateo","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.18646442942209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
29,"skinny","mostly_vegetarian","socially","sometimes","graduated_from_college_university",69,"inc20000",18,"kids_missing","straight","pets_missing","buddhism","sign_missing","yes","single",1,"san_francisco","and_somewhat_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.1527326947041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"a_little_extra","diet_missing","drinks_missing","never","working_on_space_camp",75,"missing",103,"kids_missing","straight","has_dogs_and_has_cats","agnosticism","taurus","when_drinking","single",1,"san_francisco","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.68616230349291,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,"athletic","anything","socially","never","working_on_college_university",74,"missing",54,"wants_kids","straight","likes_dogs_and_dislikes_cats","catholicism","pisces","no","single",1,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"a_little_extra","diet_missing","rarely","never","graduated_from_space_camp",74,"missing",2,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","buddhism","cancer","no","single",1,"other","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.49498623395053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"athletic","diet_missing","socially","never","graduated_from_masters_program",69,"inc150000",4,"has_a_kid","straight","likes_dogs_and_likes_cats","buddhism","libra","no","single",1,"emeryville","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.93056585423396,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"body_type_missing","diet_missing","drinks_missing","never","graduated_from_college_university",66,"missing",5,"kids_missing","straight","pets_missing","christianity","sign_missing","no","single",0,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.19236248947487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"athletic","diet_missing","socially","drugs_missing","graduated_from_college_university",68,"missing",1,"doesnt_have_kids_but_might_want_them","straight","likes_dogs","agnosticism","capricorn","no","married",0,"berkeley","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,7.60389796852188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,"average","mostly_anything","socially","never","graduated_from_college_university",64,"inc80000",5,"doesnt_have_kids_and_doesnt_want_any","straight","pets_missing","agnosticism","pisces","no","single",0,"alameda","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.94271754057379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,"a_little_extra","strictly_anything","socially","sometimes","graduated_from_masters_program",68,"missing",294,"has_kids","straight","has_dogs_and_has_cats","other","cancer","no","married",1,"san_francisco","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.00202481821611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33,"body_type_missing","diet_missing","rarely","drugs_missing","graduated_from_college_university",68,"missing",357,"kids_missing","straight","pets_missing","atheism","libra","no","seeing_someone",1,"berkeley","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.82437367004309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,"fit","diet_missing","socially","drugs_missing","graduated_from_law_school",69,"missing",19,"kids_missing","gay","has_dogs_and_likes_cats","religion_missing","capricorn","smokes_missing","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.43897159239586,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26,"athletic","mostly_anything","socially","never","graduated_from_college_university",70,"missing",26,"doesnt_have_kids_but_wants_them","straight","pets_missing","christianity","scorpio","no","single",1,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.46336304552002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"athletic","anything","often","drugs_missing","graduated_from_college_university",73,"missing",2,"kids_missing","straight","likes_dogs","catholicism","gemini","no","single",1,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.06180227453835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,"a_little_extra","diet_missing","socially","drugs_missing","graduated_from_law_school",70,"missing",2,"has_kids","straight","likes_dogs_and_likes_cats","other","cancer","no","single",1,"san_rafael","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.14177220465645,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
52,"fit","mostly_anything","not_at_all","never","graduated_from_two_year_college",73,"missing",2,"has_a_kid","straight","likes_dogs_and_has_cats","other","aquarius","no","single",1,"oakland","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.87832646829133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30,"average","diet_missing","socially","never","graduated_from_masters_program",65,"missing",1,"kids_missing","straight","pets_missing","religion_missing","cancer","smokes_missing","single",0,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.41517510961329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"athletic","diet_missing","socially","never","graduated_from_college_university",66,"missing",5,"kids_missing","straight","likes_dogs","christianity","pisces","no","single",0,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.49276030092238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
