"age","body_type","diet","drinks","drugs","education","height","income","last_online","offspring","orientation","pets","religion","sign","smokes","status","male","where_town","religion_modifer","sign_modifer","asian","black","hispanic_latin","indian","middle_eastern","native_american","pacific_islander","white","essay_link","essay_length","Class","tech","technology","math","computer","geek","science","fixing","climbing","matrix","electronic","internet","skiing","solving","nerdy","board","brain","shawshank","figuring","firefly","company","build","hobbies","golf","card","occasionally","guide","lists","section","recent","awesome","law","lol","justice","im","studying","animals","political","artist","spiritual","student","tattoos","health","education1","romance","dont","adult","teaching","haha","ipod","native","baseball","major","lover","school","psychology","loves","loyal","nyc","singing","kids"
31,"jacked","mostly_anything","often","sometimes","graduated_from_two_year_college",72,"inc70000",4,"kids_missing","straight","has_dogs_and_has_cats","other","gemini","yes","single",1,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.58324752430336,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"body_type_missing","diet_missing","often","drugs_missing","graduated_from_law_school",71,"missing",4,"kids_missing","gay","pets_missing","religion_missing","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.77650699237218,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"thin","mostly_vegetarian","socially","never","graduated_from_college_university",64,"missing",2,"doesnt_want_kids","straight","has_dogs_and_has_cats","atheism","sagittarius","no","single",0,"san_francisco","and_very_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,8.11282747875137,"stem",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"athletic","mostly_anything","socially","never","graduated_from_med_school",74,"missing",8,"has_a_kid","straight","pets_missing","religion_missing","aquarius","no","single",1,"belmont","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"fit","anything","socially","never","graduated_from_college_university",63,"missing",3,"has_a_kid","straight","likes_dogs","religion_missing","cancer","no","single",0,"alameda","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.47420480649612,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,"average","diet_missing","rarely","never","graduated_from_college_university",68,"missing",65,"kids_missing","straight","likes_cats","buddhism","aries","no","single",1,"belmont","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.97590836016554,"other",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"average","mostly_anything","often","sometimes","dropped_out_of_two_year_college",67,"missing",46,"kids_missing","straight","pets_missing","religion_missing","sagittarius","when_drinking","single",0,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.71659477352098,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"thin","strictly_anything","rarely","never","graduated_from_med_school",60,"missing",32,"has_a_kid","straight","pets_missing","other","gemini","smokes_missing","single",0,"green_brae","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.350516171834,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,"fit","anything","socially","drugs_missing","graduated_from_college_university",66,"missing",15,"kids_missing","straight","likes_dogs","agnosticism","aries","smokes_missing","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.2902928824466,"stem",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,"average","mostly_anything","often","never","college_university",73,"inc80000",2,"doesnt_want_kids","straight","has_cats","other","libra","no","single",1,"benicia","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.91869521902047,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"athletic","mostly_anything","socially","never","graduated_from_ph_d_program",75,"inc1000000",2,"doesnt_have_kids_but_might_want_them","straight","likes_dogs_and_likes_cats","agnosticism","leo","no","single",1,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.10802122137675,"other",1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"average","mostly_anything","socially","never","working_on_med_school",69,"inc20000",80,"doesnt_have_kids","straight","pets_missing","christianity","scorpio","no","single",1,"albany","and_somewhat_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.61480536471107,"other",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
29,"fit","anything","socially","never","graduated_from_college_university",66,"missing",27,"kids_missing","gay","likes_dogs","christianity","sagittarius","no","available",1,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.12563098847706,"other",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21,"average","anything","socially","never","dropped_out_of_college_university",67,"missing",70,"kids_missing","straight","likes_dogs_and_has_cats","atheism","scorpio","when_drinking","single",1,"south_san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.83625927727707,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"body_type_missing","diet_missing","socially","never","graduated_from_college_university",64,"missing",10,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","cancer","smokes_missing","single",0,"berkeley","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.85127199710988,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
42,"a_little_extra","strictly_vegetarian","socially","drugs_missing","graduated_from_ph_d_program",64,"missing",26,"kids_missing","straight","likes_dogs_and_likes_cats","hinduism","taurus","when_drinking","single",0,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.61381868480863,"other",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"average","strictly_anything","socially","never","graduated_from_college_university",73,"missing",20,"kids_missing","straight","likes_dogs","christianity","gemini","no","seeing_someone",1,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,7.5251007461258,"stem",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"skinny","mostly_anything","not_at_all","never","working_on_two_year_college",65,"inc20000",15,"kids_missing","straight","likes_dogs_and_likes_cats","catholicism","virgo","no","single",1,"pleasant_hill","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.77878489768518,"other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"curvy","mostly_other","socially","never","graduated_from_college_university",66,"missing",1,"kids_missing","straight","has_dogs","other","aquarius","no","single",0,"san_francisco","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.05185562295589,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,"body_type_missing","diet_missing","not_at_all","drugs_missing","ed_missing",71,"inc80000",3,"doesnt_want_kids","straight","pets_missing","atheism","sign_missing","no","available",1,"el_cerrito","and_very_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,1,8.86728652398942,"stem",1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,"average","mostly_anything","rarely","never","graduated_from_two_year_college",76,"missing",160,"has_kids","straight","has_dogs_and_likes_cats","other","pisces","no","available",1,"san_francisco","and_somewhat_serious_about_it","and_it_matters_a_lot",0,0,0,0,0,0,0,0,0,7.55171221535131,"other",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,"a_little_extra","anything","socially","drugs_missing","two_year_college",66,"missing",0,"doesnt_have_kids","straight","likes_dogs","catholicism","gemini","no","single",1,"south_san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.20138595523861,"other",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
41,"athletic","mostly_anything","socially","never","graduated_from_college_university",66,"missing",6,"doesnt_have_kids_but_wants_them","straight","likes_dogs_and_likes_cats","judaism","libra","no","single",0,"millbrae","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,5.97888576490112,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"body_type_missing","mostly_anything","socially","never","graduated_from_law_school",69,"missing",95,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","sign_missing","no","single",1,"oakland","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,7.80139132029149,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,"body_type_missing","mostly_anything","socially","never","graduated_from_college_university",62,"missing",15,"doesnt_want_kids","straight","pets_missing","religion_missing","aquarius","no","single",0,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.98378996525813,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,"average","mostly_anything","socially","never","graduated_from_two_year_college",61,"missing",1,"doesnt_have_kids_but_might_want_them","straight","pets_missing","christianity","gemini","no","single",0,"daly_city","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"fit","anything","often","sometimes","graduated_from_two_year_college",68,"missing",49,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","sagittarius","sometimes","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.3362856600213,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23,"curvy","mostly_anything","socially","drugs_missing","graduated_from_college_university",64,"missing",3,"kids_missing","straight","pets_missing","agnosticism","capricorn","no","single",0,"san_francisco","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.2291138777933,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"skinny","diet_missing","socially","drugs_missing","graduated_from_college_university",74,"missing",190,"doesnt_want_kids","straight","likes_cats","atheism","aquarius","smokes_missing","seeing_someone",1,"palo_alto","and_very_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,8.36590507720246,"stem",0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"athletic","mostly_anything","socially","never","graduated_from_college_university",73,"missing",1,"doesnt_have_kids_but_might_want_them","straight","likes_dogs_and_likes_cats","religion_missing","sagittarius","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.35691824235602,"other",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"average","diet_missing","drinks_missing","never","graduated_from_college_university",71,"missing",1,"kids_missing","straight","pets_missing","islam","libra","yes","single",1,"oakland","and_somewhat_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.69826805411541,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"average","mostly_anything","socially","never","graduated_from_masters_program",70,"inc70000",1,"kids_missing","gay","pets_missing","christianity","aries","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.42486902390539,"other",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"full_figured","mostly_anything","rarely","drugs_missing","graduated_from_college_university",64,"missing",1,"kids_missing","straight","has_cats","other","virgo","sometimes","single",0,"san_rafael","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.64156444126097,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60,"fit","mostly_vegetarian","rarely","never","graduated_from_ph_d_program",70,"missing",4,"doesnt_have_kids_but_might_want_them","straight","likes_dogs_and_likes_cats","judaism","aries","no","single",1,"oakland","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.78447323573647,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"body_type_missing","diet_missing","socially","never","graduated_from_college_university",66,"missing",2,"doesnt_have_kids","straight","pets_missing","christianity","sign_missing","no","single",0,"san_francisco","and_very_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.46336304552002,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29,"thin","mostly_vegetarian","socially","sometimes","graduated_from_college_university",68,"inc30000",180,"kids_missing","straight","likes_dogs_and_likes_cats","judaism","cancer","sometimes","single",0,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,3.43398720448515,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"body_type_missing","diet_missing","rarely","never","working_on_ph_d_program",65,"missing",2,"kids_missing","straight","likes_dogs_and_dislikes_cats","buddhism","pisces","no","single",1,"berkeley","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,7.7007477945118,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32,"average","diet_missing","socially","drugs_missing","graduated_from_college_university",71,"missing",25,"kids_missing","straight","pets_missing","religion_missing","sign_missing","when_drinking","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.76157276880406,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55,"fit","vegetarian","not_at_all","never","ed_missing",65,"missing",60,"has_a_kid","gay","has_cats","judaism","aquarius","no","single",0,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.99328232810159,"other",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,"athletic","anything","socially","never","ed_missing",66,"inc50000",243,"kids_missing","straight","likes_dogs_and_likes_cats","catholicism","virgo","sometimes","single",1,"san_leandro","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,5.72358510195238,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"skinny","diet_missing","not_at_all","never","graduated_from_high_school",71,"missing",259,"doesnt_want_kids","gay","pets_missing","other","gemini","no","single",1,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.23441072571837,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,"skinny","diet_missing","socially","drugs_missing","ed_missing",63,"missing",344,"kids_missing","bisexual","pets_missing","religion_missing","aquarius","smokes_missing","single",0,"emeryville","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.61069604471776,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"a_little_extra","diet_missing","socially","drugs_missing","graduated_from_college_university",67,"missing",236,"has_kids","straight","pets_missing","atheism","aquarius","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.72665366484764,"stem",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"average","diet_missing","socially","never","graduated_from_high_school",67,"missing",27,"kids_missing","straight","has_dogs","other","sagittarius","no","single",1,"daly_city","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.08677472691231,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,"athletic","mostly_anything","not_at_all","never","graduated_from_med_school",67,"missing",1,"doesnt_have_kids_and_doesnt_want_any","gay","likes_dogs_and_dislikes_cats","atheism","sagittarius","no","single",1,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.31238059678675,"other",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,"average","anything","socially","never","graduated_from_masters_program",60,"missing",5,"doesnt_want_kids","straight","has_cats","atheism","cancer","no","single",0,"san_francisco","and_somewhat_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.24354550792826,"other",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
27,"thin","mostly_anything","rarely","never","working_on_college_university",68,"missing",10,"kids_missing","straight","likes_dogs_and_likes_cats","catholicism","taurus","no","single",1,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.13973227971767,"other",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,"a_little_extra","mostly_vegetarian","socially","never","working_on_two_year_college",66,"inc20000",3,"doesnt_have_kids_but_might_want_them","bisexual","has_cats","religion_missing","virgo","when_drinking","single",0,"hayward","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.03138533062553,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28,"athletic","diet_missing","drinks_missing","never","graduated_from_masters_program",71,"missing",1,"kids_missing","straight","pets_missing","religion_missing","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.23345541862144,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"athletic","strictly_anything","often","never","graduated_from_ph_d_program",72,"missing",3,"wants_kids","straight","likes_dogs_and_dislikes_cats","judaism","aries","when_drinking","single",1,"san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.93808872689695,"other",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,"body_type_missing","mostly_anything","socially","drugs_missing","graduated_from_college_university",73,"missing",5,"doesnt_have_kids","gay","likes_dogs_and_has_cats","other","scorpio","sometimes","single",1,"san_francisco","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.08794755464267,"stem",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"average","diet_missing","socially","sometimes","working_on_college_university",68,"missing",129,"kids_missing","straight","likes_dogs_and_has_cats","atheism","sign_missing","no","single",1,"san_francisco","and_somewhat_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.73499619402278,"other",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
25,"body_type_missing","anything","socially","drugs_missing","graduated_from_college_university",69,"missing",8,"kids_missing","straight","pets_missing","religion_missing","aquarius","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.28892769452126,"stem",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
